id	text	label
418374903398948864	Unkompliziert zum Darlehen sogar bei mangelnden Sicherheiten - Alle Infos gratis auf TURLURL	neutral
462708277135286272	RT TUSERUSER : Streit um Stofftasche : Die Angst der Union vor dem Halbmond im C TURLURL	neutral
459266213303304192	Puh ( Angstschweiß weg wischen ) nur ein Bug ,	neutral
458653878461161472	TUSERUSER TUSERUSER TUSERUSER Nein , die Karten sind ohne Terminbindung . Sie haben nicht geantwortet , aber die Karten geschickt .	neutral
468750272849006593	Am 22 Mai 2005 treft ÖBB 1014 009in Bruck an der Leitha ein . #bahnbilderde TURLURL	neutral
467616442289250306	TUSERUSER : Sportlicher #Renzi beim Spinning : sportlicher Kampagnentag zu #EP2014 . Video : TURLURL TURLURL	neutral
449556957364355072	neues @Schnäppchen Angebot beim Designer Outlet miss50percent : langer gerader Rock von Tara Jarmon in schwarz TURLURL ♥ mode	positive
465823537845252097	TUSERUSER TUSERUSER #is #ja #auch #richtig #so weil Twitter ist ja #TheShit ... oder so	neutral
455631869875617792	TUSERUSER Ich hab keine Ahnung . Immer wenn meine Tochter ihn ausfindig macht verschwindet er wieder .	neutral
454169454448873472	#itssohyyperlic ___ Woop woop , check this out !! Kann ein Mensch ein Ei ausbrüten ? “ Galileo ” startet zu Ostern das ... TURLURL	positive
491963203724017664	TUSERUSER ja habe ich , Anbieter will mir aber einen Ersatz schicken .	neutral
464667149060276224	RT TUSERUSER : Der Deutschtest für #Zuwanderer ist doch nicht so schlecht , wie alle glauben . #Sprachtest #bamf #EU TURLURL	positive
453792991724204032	" Beim Kampf gegen Armut zeigen Sie Arbeitsverweigerung ! " #kipping #bundestag #linke TURLURL	positive
453633753760681984	Aber als Fan des " größten Vereins der Welt " , wäre ich ziemlich angepisst . Das war lächerlich .	negative
418351197213310976	Einen Neujahrsvorsatz hab ich dann doch schon umgesetzt : TURLURL	neutral
462903329169760256	Gini Pay im Test : Die App , die deine Rechnungen bezahlt TURLURL #online #marketing	neutral
466290049307652096	TUSERUSER Aber 5 € versand . da kaufe ich mir lieber das andere	neutral
418854530466709505	Mein Chef heult dann morgen wieder rum , weil ich den Kaffee alle mache .	neutral
463987032482541568	Facharbeiter Sanitär/Heizung/Klimatechnik in Mannheim - OPTIFEX GmbH TURLURL	neutral
474855849874444288	TUSERUSER Schade ich hatte schon Otto Waalkes und Jürgen Hunke für die Hauptrollen begeistert ... TUSERUSER TUSERUSER	neutral
456906070045515776	Ich habe im Spiel The Tribez für #Android die Mission Koboldgarten abgeschlossen . TURLURL #androidgames , #gameinsight	neutral
476694095621259264	#Popkolumne : TUSERUSER klingt peinlich nach 2005 , TUSERUSER kriegt Ärger wegen seiner Kopfbedeckung . TURLURL	neutral
453797113517072384	Ich habe ein neues Foto auf Facebook gepostet TURLURL	neutral
419933926233108480	Pheromone Parfüm Lockstoff Begleitmittel 3x10 ml Echtness Top Marke ***** : EUR 56 , 14 ( 0 Gebote)Angebotsende ... TURLURL	neutral
469927047738167296	Ich habe 2 Marken gesammelt ! Kannst du es besser ? Finde es heraus ! TURLURL #android , #androidgames , #gameinsight	neutral
453151173915447297	Bezirk Linz-Land Der politische Bezirk Linz-Land liegt in Oberösterreich südlich von Linz . Der Bezir TURLURL	neutral
459056217101307905	Arbeitsteilung in der Familie : Junge Eltern scheitern an ihrem Ideal TURLURL via TUSERUSER #karriere #gleichberechtigung	neutral
464261713232007168	TUSERUSER , 250 Favs ! Dein Tweet wurde von 250 Leuten gefavt ! TURLURL	positive
458267570500808704	Ich sammelte 701100 $ ein ! Kannst du das besser ? TURLURL #Androidgames #Android #Gameinsight	neutral
453402203005677568	Guten Morgen liebe Sächsinnen und Sachsen , Thüringerinnen und Thüringer , Sachsen-Anhalterinnen und Sachsen-Anhalter . Eine gute Nacht gehabt ?	positive
449203480574853120	RT TUSERUSER : Zahlungsverkehr : Präsident Putin kündigt russische Kreditkarte an TURLURL	neutral
419589066334937089	#JokoGegenKlaas #Kelheim Warum hast du mir das nicht sofort gleich gesagt ? Sag es anonym auf #Mentaphone TURLURL	neutral
422168777200242688	RT TUSERUSER : Schweigen ist manchmal nur die leisere Form von Schreien .	neutral
453576983851851776	Ich habe ein neues Foto auf Facebook gepostet TURLURL	neutral
456926538244825089	Hör dir meine Darbietung von Super Mario Bros . Theme auf Magic Piano an ! TURLURL	neutral
465277049377398784	RT TUSERUSER : Ja !!! Heute rotiert der Führer in seiner Asche . 12 Punkte aus Israel für einen österreichischen Transvestiten . Ja !!!	negative
449121068553232384	Betongold in der Abwicklung : Viele Anleger zahlen bei Immo-Fonds drauf TURLURL #Wirtschaft	neutral
421303994460700672	RT TUSERUSER : Mehr Infos zur Explosion in Shell-Raffinerie in #K öln : TURLURL #Brand	neutral
422411635786276864	Gasfrachter Kemira Gas aus Antwerpen am 1 0.0 1 . 14 beim einlaufen Rostock - Seehafen . #fotoweltende TURLURL	neutral
467193565320593408	RT TUSERUSER : Hab jetzt Physik . Physik Physik Physik Physik PhysikPhysikPhysikPhysik	neutral
491307604640276480	Ich habe 10 Rollen gesammelt ! Kannst du es besser ? Finde es heraus ! TURLURL #ipad , #ipadgames , #gameinsight	neutral
472469047632986112	Mit meinem Uber-Code ubertouchbenny bekommst Du €10 Rabatt auf Deine erste Fahrt mit Uber . Hier einlösen : TURLURL .	neutral
450297122035085313	Alle die jetzt auf den Abstiegsrängen ( inkl . Relegation ) stehen spielen noch gegen Bayern . Wehe die schieben da was ! #buli #bundesliga	neutral
465466514477703168	... und heute einfach nur gammeln und sich später entscheiden ob #madmen , #kylexy oder #pushingdaisies geschaut werden ...	neutral
460141132530597888	TUSERUSER sagen wirs so . ich würds shishio mehr gönnen , wenn mamura dadurch nicht so einstecken müsste ; A ;	neutral
419801364290887680	Verurteilter Vergewaltiger stellt sich nach Flucht aus Gerichtssaal TURLURL	neutral
465473809207013376	RT TUSERUSER : Der drittmächtigste Mann im Staat als Prügelknabe : TUSERUSER über die Zukunft von John Boehner . #USA TURLURL	neutral
465866898547408896	und ich dachte , es gibt keine Bielefeld und jetzt sind sie besser als Bochum TUSERUSER TURLURL	positive
462170412315848704	ich würde echt alles dafür geben damit ich in Amerika leben darf	positive
473057302938140673	Feuerwehr befreit Biker unter Leitplanke TURLURL	neutral
472769330417901568	Moskau : Diskussionen über Nato-Beitritt Schwedens und Finnlands besorgniserregend TURLURL	neutral
474961017844563968	Ich sammelte 693344$ ein ! Kannst du das besser ? TURLURL #ipad #ipadgames #gameinsight	neutral
456376866329214976	Britische #HIV -PrEP-Studie PROUD UK : Präsentation zu ersten Ergebnissen der Pilotphase ( PDF , auf Englisch ) TURLURL	neutral
459298425570615296	RT TUSERUSER : morgen fange ich ein neues Leben an . das wird super .	positive
420519371375521792	TUSERUSER TUSERUSER Es wird -verzweifelt- versucht , klappt allerdings in der Umsetzung erschreckend schlecht ! Die Vorgaben sind hoch ,	neutral
467371672233066496	■ #A25 #Geesthacht Richtung #Hamburg zwischen #Neuallerm öhe-West und #Allerm öhe ist die rechte Spur in der Woche jeweils ...	neutral
460368463794827264	TUSERUSER über ein Refollow würde ich mich freuen !	positive
454658199929761793	Regen , Regen und ich Mus auch noch Wochenende arbeiten ! Auch nächste Woche sieht stressig aus	negative
470529173623439363	Ach , Monaco ist eines meiner absoluten Lieblingsrennen . :) #Formel1	neutral
418438338056818688	TUSERUSER wobei Boateng auch gut aufgenommen worden ist , obwohl er sich eigentlich ja zu dortmund bekannt hat ( in diversen Interviews )	neutral
419017466590003200	RT TUSERUSER : Lächelnd in den Tag starten durch Dich	neutral
449230862841044992	Heute wird es wohl beim Arzt nicht so schnell gehen wie beim letzten Mal ...	neutral
470635868345356288	TUSERUSER Ich hätte gerne als Bezahlung fürs Zusammenstellen Watchdogs Bitte . Danke , Lg	neutral
472144693720281089	Ich habe im Spiel The Tribez für #Android die Mission Finde 5 S ... abgeschlossen . TURLURL #androidgames , #gameinsight	neutral
468123018862919680	Ich habe ein TUSERUSER-Video von TUSERUSER positiv bewertet : TURLURL 140+ KILL GAMEPLAY ( MW2 )	neutral
468494227370807296	Ich habe ein TUSERUSER-Video positiv bewertet : TURLURL Sondi - Problem ( Oldschool Track )	neutral
470784233456558080	und ich muss trotzdem in die schule oh wow danke	neutral
460585347056173057	Südtirol PR-Berichte , Reportagen und Interviews über Essen bestellen beim Lieferservice für Feinkost TURLURL	neutral
454203877118992384	RT TUSERUSER : Skandal : #tamiflu erzeugt psychiatrische Nebenwirkungen ... #B ürger sind Versuchskarnikel der #pharma #mafia und #Politik mac …	neutral
459100232119103488	Tja es scheint mir , einige I T-T echnikern essen Scheiße , bevor sie zur Arbeite gehen . Wie ist möglich , schlechte ... TURLURL	neutral
455576135938867200	Ich habe jetzt Bildhauerset ! Und was ist mit dir ? TURLURL #android , #androidgames , #gameinsight	neutral
453534252291092480	TUSERUSER sonst würde ichs nicht wissen ;)	positive
469476831151001601	Katzen wollen einfach in jeden Spalt und wenn sie es sich vornehmen , dann kann sie nichts davon abhalten ! :D TURLURL	neutral
465947487904468993	GLS-Rennerod hat scheinbar eine Riesenangst vor der ver . di . Anders ist es nicht zu erklären , dass derartige ... TURLURL	neutral
419485756428521472	TUSERUSER Assad wird es wohl geniessen wie die Milizen sich gegenseitig bekämpfen .	neutral
492408668164730880	RT TUSERUSER : Alle die die letzten Tweets geteilt haben werden bestimmt nachdenklich wie ich , als ich es fand und sah dass es von …	neutral
512948049032015872	RT TUSERUSER : TUSERUSER Yep . Und das bauen wir jetzt von ganz unten her wieder auf und lernen hoffentlich alle was dabei . Menschlich + p …	neutral
512131981497602048	RT TUSERUSER : Rubel : Russland steuert auf eine gigantische Finanzkrise zu TURLURL	neutral
453239186548854784	TUSERUSER das müssen die Amies ja wissen . Den #Maidan haben sie sich 5 Milliarden kostenlassen !	negative
420809365520523264	Nichts ist begehrenswerter als die Jacke , die nicht mehr zu haben ist : Feminine Kurzjacke von Claude Zana 60 ' s Style TURLURL	neutral
474237945021759488	RT TUSERUSER : TURLURL The Wellness Wristband - Für den ganzen Tag & amp ; die Nacht - Für Lauf & amp ; Training - Schritte / W … http : TURLURL	neutral
465559145685745664	Der politische Bezirk Jennersdorf liegt im Süden des österreichischen Bundeslandes Burgenland . Der S TURLURL	neutral
468956284486950914	Faultiere gehen nur einmal in der Woche kacken .	neutral
498687830693257216	RT TUSERUSER : Wir würden ja wenn wir könnten , aber wir wollen nicht .	neutral
509110764184285185	Das sollte doch an sich auch so wichtig aber .	neutral
459680094622322688	TUSERUSER wenn ich mal so ne Box erfindet bist du die erste , die ein Gegenstück bekommt	neutral
456014440723263488	FSME-Gefahr : Das sind die Zecken-Gebiete in Deutschland – T-Online TURLURL	neutral
453628183741349889	RT TUSERUSER : 15 Minuten noch ! Wir brauchen das 3 : 0 ! // One more please . Just one more for now . #bvbrma 2-0	neutral
474547602097451008	Kinder Rennboot Boot Badespaß Wassermatratze Jetski Schlauchboot Wasserpielzeug TURLURL	neutral
465168159184801792	RT TUSERUSER : Boko-Haram-Terror : Viertelmillion Menschen in Nigeria auf der Flucht TURLURL	neutral
450126539686813698	#Pfleger #Job Krankenschwestern/-pfleger mit Spezialisierung im Bereich Onkologie : +49 med GmbH - Berlin - +49 ... TURLURL	neutral
459804808086827008	RT TUSERUSER : Die Jungs haben vor einigen Minuten das Hotel verlassen und sind auf ihren Weg in ein anderes Hotel für die Pressekonferenz	neutral
421081911428399104	Das Wasser trinken liegt wohl in der Familie #hellavonsinnen #domian	neutral
453637029520097280	RT TUSERUSER : 1 , 60 Euro #Stundenlohn schienen einem Rechtsanwalt ausreichend für seine Angestellten : TURLURL	neutral
473900408403148800	TUSERUSER Ich liebe den knuffigen tollen wunderbaren Ed & lt ;333	neutral
449994574266912769	Pariser sind ein relativ dehnbarer Begriff ...	neutral
500009044841881602	Ich habe jetzt Mokkasammlung ! Und was ist mit dir ? TURLURL #android , #androidgames , #gameinsight	neutral
421981312795561984	#NowPlaying : " Fiction " von The XX ( #Sendung : MAGIC . FM Weekender ) auf #magicfm - TURLURL und TURLURL	positive
450186170107199488	Ich habe im Spiel Tribez & amp ; Castlez für #Android die Mission Verjage die Gobulreiter abgeschlossen . TURLURL #androidg ...	neutral
485635865465475072	RT TUSERUSER : Charlie Chaplin and Albert Einstein TURLURL	neutral
458377247351914496	TUSERUSER TUSERUSER und sicher weiß er auch , wie eindimensional der einzig erstrebte , ... Lacher , darauf , hallt , der Herr Rether	neutral
454541380195737600	Ich habe im Spiel Tribez & amp ; Castlez für #Android die Mission Der ... abgeschlossen . TURLURL #androidgames , #gameinsight	neutral
466324104107544576	RT TUSERUSER : Israels Ex-Regierungschef Ehud #Olmert zu sechs Jahren Haft verurteilt TURLURL	neutral
460063051363127296	TUSERUSER In die Türkei nach Belek :-) Fliegst/Fährst du dieses Jahr auch bisschen weg ?	positive
463630927688916993	Gelten 18 Stunden und erneut keine Internetverbindung als nicht oder Schlechtleistung ? Ist das dann ein außerordentlicher Kündigungsgrund ?	neutral
419325248828608513	Cafeteria war großartig , ist jetzt aber sogar noch besser ! TURLURL #Android #Gameinsight #Androidgames	neutral
510494720934805504	Da sie eine Küche für 8 0.0 00€ gekauft hat , kauft er aus Trotz einen R8 für 8 0.0 00€ . Das sind Probleme ...	neutral
418374832107945984	Lepa BM- und GM-Netzteile größtenteils für 48 bis 119 Euro verfügbar TURLURL	neutral
418939720958111745	Am #Panama -Kanal droht wegen eines Streits um die #Baukosten nun ein #Baustopp TURLURL	neutral
488743790203920384	Ich habe ein neues Foto auf Facebook gepostet TURLURL	neutral
499014835401928704	Das Buch zum Web setzt der nervigen Suche nach guten Web-Seiten im Internet ein Ende TURLURL	neutral
465555094004854785	TUSERUSER Immer schön in die TL guggen ;-)	positive
457159510852120576	Ich habe jetzt Sammlung des Ritters der Morgendämmerung ! Und was ist mit dir ? TURLURL #android , #androidgames , #gameinsight	neutral
421324358960021504	Ich habe im Spiel The Tribez für #Android die Mission Räume 3 g ... abgeschlossen . TURLURL #androidgames , #gameinsight	neutral
468471267755315200	Ich sammelte 18301 $ ein ! Kannst du das besser ? TURLURL #Android #Gameinsight #Androidgames	neutral
422200876221362176	RT TUSERUSER : HEUTE um 14 Uhr kommt mein NEUES VIDEO auf TURLURL Online ! :) - Wer freut sich drauf :) !? & lt ;3	positive
460777433596456960	Recht/Gesetz Onlineshops Eine Übersicht der besten Onlineshops im gesamt deutschsprachigem Raum zum TURLURL	neutral
471046767531032577	34 . Spieltag : HSV zittert sich in die Relegation , Bayer Vierter TURLURL	neutral
478606694298423296	RT TUSERUSER : Die Portugiesen haben zu wenig Beine trainiert	neutral
469847443949891585	RT TUSERUSER : Und der nächste Hammer hinterher : Holger #Stanislawski kommt nicht zum #FCN . Verhandlungen sind gescheitert . Mehr gleich auf …	neutral
491702133457453056	TUSERUSER * Buchstabensuppe rüberschieb * bin zwar nich Felix aber hey , Buchstabensuppe ! ._.	neutral
421214933783552000	Starte den Tag gut : Brezn ( Salzstangen-Version XXL ) und Cola . Bauch , ich krieg dich noch gesund .	neutral
465254564728700928	RT TUSERUSER : TUSERUSER #SpiegelOnline berichtet : #robertocavalli kopiert heiliges Logo für seine Produkte ! TURLURL #TakeOff …	neutral
465213261332619264	Nigeria : Das Martyrium hat wohl gerade erst begonnen TURLURL	neutral
455821397865279488	Die ultimative SMS für Zuspätkommer TURLURL	neutral
511771425141964800	TUSERUSER Schon an eine Zahnzusatzversicherung gedacht ? Wir haben gerade eine Aktion . TURLURL #zahnarzt #gutschein	neutral
418443752920064000	TUSERUSER coole menschen sind nicht hässlich , glaub mal (:	positive
421474619883663360	dann wollte er ihnen auf die titten spritzensoviel sperma haben die beiden noch nie auf die titten bekommen TURLURL	neutral
463363507258667008	RT TUSERUSER : Mein Social Media Manager TUSERUSER wollte zur Republica 2014 . Latte Macchiato und Freunde treffen auf meine Kosten ? Pustekuc …	neutral
455279707723149312	RT TUSERUSER : TUSERUSER Beim #ViennaCityMarathon hat ' s die ganze Zeit Word Up von Little Mix gespielt 🙈💕	neutral
459349512176562176	Ich habe soeben eine Belohnung erhalten : Großherziger Freund TURLURL #Androidgames #Gameinsight #Android	neutral
472669321458499584	Moto X : Motorola gibt Fabrik in Texas nach nur einem Jahr auf TURLURL	neutral
508294644929937408	TUSERUSER wow , da ist ja noch mehr kackscheiße auf der website :/	neutral
419472573727260672	vorsicht alles mit volumen geht auf die hüfte TURLURL	neutral
420482503426584576	Nur noch 4 Tage dann geht es endlich wieder weiter ... Wir freuen uns auf das Neujahrsderby gegen den ASV Dachau ... TURLURL	positive
513027510125473793	Eben Sadie Lunch @ Pass & amp ; Provisions TURLURL	neutral
511759855112429568	RT TUSERUSER : Netflix ist ab sofort in Deutschland verfügbar . Kann es ein Erfolg werden wie in den USA ? Ein Kommentar . http :/ /t . co/6SaVtRTURLURL	neutral
457131069306064896	Gostei de um vídeo TUSERUSER TURLURL Rhein - erster Teil der Trilogie	neutral
511743881147600896	RT TUSERUSER : Huiui , gleich geht es schon wieder auf die Piste , viel zu früüüh D: Wer ist denn schon so auf ? #teamsmiet #forzafuel httpTURLURL	neutral
462613876077776896	RT TUSERUSER : Für die Kartoffeln ist es bisher ein gutes Jahr , wie der DBV mitteilte ! TURLURL	positive
473468231512903680	Ist Charisma lernbar ? Auftrittskompetenz , Storytelling und Präsentationstechnik als Hörbuch : Newbury Media … TURLURL	neutral
471037552653520897	RT TUSERUSER : Der FCB bleibt nach einer einer Studie des Instituts " Brand Finance " weiter die wertvollste Fußballmarke . #MiaSanMia http :/ /tTURLURL	neutral
454209907085283328	RT TUSERUSER : Der Armutsstaat #Nordkorea baut seine Nuklearmacht aus – für den Showdown ? TURLURL	neutral
464221463906508800	RT TUSERUSER : +++ Ukraine im News-Ticker +++ - Nato widerspricht : Keine Hinweise auf russischen Truppenrückzug TURLURL	neutral
458165149762088960	RT TUSERUSER : die zeit heilt gar nichts und ne beschissene Kosmetikerin ist sie auch !	neutral
453077450650812417	Ich habe im Spiel The Tribez für #Android die Mission Zerstöre ... abgeschlossen . TURLURL #androidgames , #gameinsight	neutral
465923737666453504	RT TUSERUSER : AKW-Altlasten : Der Staat macht sich den Atom-Ausstieg zu einfach TURLURL	neutral
419135376885043200	RT TUSERUSER : #Datenschutz ist als Wert in der Gesellschaft leider noch nicht verankert . #Piraten RT TUSERUSER TURLURL	neutral
463909454631538689	RT TUSERUSER : das " XOXO " album gibts jetzt bei itunes zum schnapperschnapp von nur 5 , 99€ ! if you dont have , go get !	neutral
419262241989746688	TUSERUSER weiß ich doch . :D ich meinte nur ein Kur fürs abnehmen .	positive
468420894147477504	RT TUSERUSER : Richtige Männer fragen nicht . Sie tun ' s einfach !	neutral
481671593861873664	German Webcamgirls - DeutscheWebcam GirlsShoshanna Die besten Camseiten in Deutschland TURLURL	neutral
492272537850871808	Seit 2 Wochen das selbe Lied dauerhaft im Kopf ..... AAAARGH ES REICHT LANGSAM	neutral
421515770213175296	Neueste Social Media Tracking Nachrichten TURLURL	neutral
506141188580446209	" Isch wollte da fragen .. ein kleines , unschuldiges Küsschen ? " Mir kommt die Spaghetti Carabonara wieder hoch . #SG #SchwiegertochterGesucht	neutral
464680577418137600	I habe gerade mit Matt auf dem Board Pink Zebra 7715 Punkte geholt ! #SkylineSkaters TURLURL	neutral
472300239471517696	RT TUSERUSER : Ich hatte hier auch viel Zeit zum Nachdenken .	neutral
450640924922900480	Ich habe im Spiel Tribez & amp ; Castlez für #iPhone die Mission Besieg ... abgeschlossen . TURLURL #iphonegames , #gameinsight	neutral
465462047573311488	RT TUSERUSER : Wer Anderen immer alles nachträgt , trägt selbst den größten Teil der Last ...	neutral
468372911309721600	RT TUSERUSER : #Pr äpositionen Wieso antwortest du denn nicht _____ mein Rufen ? – Ich bin gerade sehr beschäftigt . Ich ordne meine Büc …	neutral
468422467002703872	Lärmschutzwand an der B 220 in Emmerich ab 2016 möglich : Die Anwohner des Zeisigweges in Borghees , deren Gärte ... TURLURL	neutral
488328231137718273	Deutschland ! Viel Glück im Finale !!! Sie sind die besten auf dem Planeten !!! #WorldCupFinal TURLURL	neutral
457715117757857793	#blog Hörst du’s auch ? : Foto von Wolfgang … es läuten schon die Osterglocken ! ;-) TURLURL	positive
449857416348598272	#Newsfunk Choleriker : Wer öfter ausrastet , ist früher tot TURLURL Brüllen , Türen knallen , auf den Computer einhacken : W ...	neutral
464024810558070785	Wettter führt zu herablassendem Verhalten - Jetzt habe ich doch noch die Sonnenschutzrollos herablassen müssen .	neutral
512167568753561600	#schweiz Tamilen habens schwer : Ic-Namen sind bei Wohnungssuche im Vorteil TURLURL	neutral
453238801339793408	Sowas gibts wieder nur in der Schweiz ... Mini Cola Flaschen .. Beste 󾌧 TURLURL	positive
513406922658443264	Kabel Deutschland übertrifft sich im Moment mal wieder selbst . 6 MBit down , Pings von ner halben Sekunde ,... TURLURL	neutral
453549926396731392	03 . -04 . 05 . 2014 mit Deutscher Motocross Pokal in den Klassen MX2 und Open , zusätzlich gibt es eine offene ... TURLURL	neutral
468107160225079296	TUSERUSER Du hast auf jeden Fall wunderschöne Ohren : D ( das musste ich ja jetzt sagen XD )	positive
469844092797857793	Isi hat wieder ihre Geräusche aus der Unterwelt	neutral
456686020096831490	TUSERUSER Freut mich :) Mindestens 3 Tweets werden noch folgen !	positive
450689125847687168	TUSERUSER sonst wäre es etwas sinnfrei , ja ^^	positive
463039191082074113	Ich habe 80 Rollen gesammelt ! Kannst du es besser ? Finde es heraus ! TURLURL #android , #androidgames , #gameinsight	neutral
450541914199044096	2 , 5h Segway-Tour durch Berlin in Berlin : Segway-Tour mit vielen interessanten Sehenswürdigkeiten und direkter ,... TURLURL	neutral
449817624986533888	TUSERUSER Bitte kommen Sie wie immer nackt !	positive
475716357305413633	RT TUSERUSER : Ostukraine : Machtkampf unter den prorussischen Separatisten TURLURL	neutral
456445292192083970	RT TUSERUSER : Gewinne eine VIP-Loge beim Länderspiel Deutschland gg Kamerun am 01 . 06 . in Mönchengladbach - TURLURL http :/ /t . TURLURL	neutral
450013482210299904	Auch wenn der Tag dank Kind und Schlafmangel anstrengend war hab ich heute zumindest etwas geschafft ^_^ TURLURL	positive
464800714859229184	RT TUSERUSER : Wir hören , es gewittert mancherorts in NRW gerade richtig heftig . Wie sieht ' s bei euch aus ? #wettertweet #gewitter	neutral
472773113688899585	RT TUSERUSER : Wieder wirbt er für eine komplette Räumung des Maidans : Vitali Klitschko jetzt im Ukraina Hotel in Kiew #Ukraine http :/ /t . cTURLURL	neutral
454577988081037312	RT TUSERUSER : Hier reden alle über PR , Lüge , Perspektive , Fakten etc - morgen gibts wohl von mir ne Session zu „Wahrheit & amp ; Transparenz “ #Kris …	neutral
418471179486117888	TUSERUSER Da haste auch wieder recht . Und bis Sherlock kommt , gab ' s immerhin was lustiges als Ablenkung . :D	neutral
469837717472567296	RT TUSERUSER : Hätte nie gedacht , dass ich mich mal nach dem Klang eines Laubbläsers sehne . Aber bis jetzt hörte ich auch noch nie die Nac …	neutral
476725960004608000	Die MINETI . DE Neuigkeiten is out ! TURLURL Stories via TUSERUSER TUSERUSER TUSERUSER	neutral
421662520513150976	F steht schon wieder am Fenster & amp ; ruft nach Micha ( dem Verlobten meiner Schwester ) . Das geht die ganzen letzten Tage so .	neutral
450220429157093377	Ich habe 10 Rollen gesammelt ! Kannst du es besser ? Finde es heraus ! TURLURL #android , #androidgames , #gameinsight	neutral
499288446608113664	RT TUSERUSER : TUSERUSER Tja-die schleichende Progression bemerkt man nicht so einfach-das ist ja das Schlimme . Aber kommt ne Menge Geld …	neutral
455584818164551680	Mann erschießt drei Menschen in jüdischen Einrichtungen in USA TURLURL	neutral
491271344911564800	RT TUSERUSER : Ihr kennt doch bestimmt gewisse Facebook-Freunde , die zu den grössten Menschenrechtsaktivisten werden , wenn es ... http : /TURLURL	neutral
420593229172854784	RT TUSERUSER : Mit Humor gegen Starbucks : Wie der Besitzer einer kleinen Bar auf die große Kaffeekette reagiert . TURLURL	neutral
456826024219508737	TUSERUSER die Geheimnisse hinter den Sprittpreisen sind nur die das der Staat sich zu viel dran bedient Doppelsteuern Beispiel MwSt , Umweltst .	neutral
465482192815411200	Teil 1 ist fertig ..... Erweiterungen folgen ...... Lasst uns Stampfen .... Walking on MarschMellows	neutral
466448346518151169	Das kompetente , komplette Profi Experten Angebot . Alles zum Thema Herrenmode XXL Übergröße . Ein " pas TURLURL	neutral
470851823264595968	RT TUSERUSER : Die letzte Hochrechnung zum europaweiten Ergebnis der #Europawahl : TURLURL TURLURL	neutral
474232546943721472	Check diesen Link auf joiz . Ich lach mich kaputt ! - schaus dir an ! - Wake & amp ; Jam : TURLURL	neutral
472712636006924289	#Existenzgr ündung ! #Firmengr ündung Lesen Sie , was wichtig ist und wie Ihre Gründung zum Erfolg wird ! TURLURL	neutral
471566223692398592	Ein Viertel der NRW-Einwohner hat einen Migrationshintergrund TURLURL	neutral
457214397526859776	TUSERUSER So oder so werden wir da ohne Support-Ticket mit allen notwendigen Details nicht weiterkommen .	neutral
456651815543508993	Startseite » Nachricht Kanzleien » Aderlass bei Arqis : Münchner Team schließt ... - JUVE TURLURL	neutral
465938187911979008	RT TUSERUSER : Spanische Politikerin auf offener Straße erschossen TURLURL	neutral
512675134046343168	Echt jetzt , das war ja wirklich nen Gedanken wert . Krch . Muahahahahahhah .	neutral
462187269227835393	Kelsterbach : Busse 72 , 78 , n81 - Haltestelle " Graf-de-Chardonnet-Platz " entfällt ab dem 7 . Mai baw . TURLURL	neutral
471026517410328576	Ich habe Lavapulver in Tribez & amp ; Castlez für #Android gefunden . TURLURL #androidgames , #gameinsight	neutral
419060244283928576	Eminem x Bieber wäre fast so schlimm , wie Casper x Tatverdacht	neutral
419015310730330112	Redner Gerd Ripp , Tourismus , Hotellerie , Service , Gastronomie - TURLURL Mehr zu Gerd Ripp finden Sie hier :	neutral
509116746356494337	TUSERUSER Die Flasche ist ja leer ! Schnell Nachschub holen ...	neutral
422202608468496384	satin anzug , muß erstmal eingepisst werden : #Tube nun lag der knall enge anzug so lange im schrank , das er ganz ... TURLURL	neutral
468699190403813376	Ich halte TUSERUSER für einen der besten Künstler in Deutschland . Unbeschreiblicher Sound , starke Texte . Genre : #Tuamusik	positive
488935004333174784	Das Buch wird jährlich neu erstellt - mit unterschiedlichen Webseiten . TURLURL	neutral
455805635662471168	TUSERUSER ist Ihr Geschäft am Karfreitag geöffnet ??	neutral
456090395383201792	#news Statt Gefängnisstrafe : Berlusconi geht ein bisschen ins Altenheim TURLURL	neutral
466525341381853185	Durch reines Zuhören ein neues Wort gelernt . Es könnte ruhig immer so einfach sein . Lukaar Lukaar ลูกค้า ลูกค้า ลูกค้าๆๆ	neutral
470506805433757696	Erkenntnis des Morgens : Gott ist kein Vegetarier - Sprüche 9 #basismainz	neutral
462950615745064961	Grundrechte : " Nicht frei " – der peinliche Abstieg der Türkei TURLURL	neutral
453906361546706944	TUSERUSER bei uns hat die Mafia die Politiker auserkoren .	neutral
472354622829367296	LP " Assassin´s Creed 2 " # - Die Assassinen Kleidung - 007 ( german)(720p ): TURLURL über TUSERUSER	neutral
458220187423375360	Gleich erstmal in die Wanne hauen .	neutral
464531314742665216	Die Zähne sind an gummiähnlichen Bändern befestigt . Man müsste eine Zahnspange mindestens 6 Jahre tragen , um z ... TURLURL	neutral
507595404100120577	Die Jury votet auch über die App und ihre Handys ? #Risingstar Irgendwie lächerlich .	neutral
457266083943448576	Irene , 32 , schlank , aus St. Petersburg / Russland . Ich spreche fließend Englisch und mag Kochen / Backen . TURLURL	neutral
421946428781780992	RT TUSERUSER : carosinder - Liebesschaukel mein erster Kontakt mit ner Liebesschaukel , noch sehr ungewohn TURLURL	neutral
